relative_path,category,file_kind,current_exists,upstream_exists,case_only_collision,current_sha256,upstream_sha256,current_png_width,current_png_height,current_png_color_type,upstream_png_width,upstream_png_height,upstream_png_color_type,difference_status
items/npcGoldenMace.png,items,png,yes,yes,no,16c0c1e9383bbef3013deb59f63c5d4a11b40af10b2befb51133ee9b7d3e1fdd,f9ec649bbbcf98b81e415dea3945a345f27a413a570a347f3971a9413059a5a6,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldenScythe.png,items,png,yes,yes,no,329fd908c9a2130ba0bca04fceaabb930e79b192fd6048132809589ae84a1f4c,ed055644c61dddc5fb15ffda93d2ff1dcb3ee9da81c1cda0b2ef8f32de1bd261,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldenShield.png,items,png,yes,yes,no,6cef6d962df7e1a98db48ff695c1e744fe05b7fa2f8dba538cfed9622cdd5bc5,9912f4c176792b92156632d9fe2d7c66266d8521b77fa0f1e6ec2ef039163fc0,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldenSpear.png,items,png,yes,yes,no,44733b9c1184f63d088e569b0216ac0fd052bf4054f781114fe5f14b929186ef,c32a6d63189328949bb1978faec63c36ea75203368afef25eb25e34d00be6aaf,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldenStaff.png,items,png,yes,yes,no,b85518155ba5993344599049d57b53dd075e63a2dd817f66c78b31d26fd8caa5,259ffb60dadc7e779687a96f4449b923e6c44f7e8536d69c573dc977c2113287,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldenTrident.png,items,png,no,yes,no,,9d080044e58ef280b67fd55ff965d389f6ce042b71f170e8b9f6302e5f029b23,,,,16,16,6 (truecolor-alpha),upstream-only
items/npcGoldenWarhammer.png,items,png,yes,yes,no,da9215edd4bc56d7d3043ec33cc2c11fd30a06cea4ffa1e882b6c08ebe67cdd7,3099580a395e992f4a5cf4f641a87376342709c75157d64838295c64fb8c3e15,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldGun.png,items,png,yes,yes,no,8796ea14c9fed52f1fe32d73da29483d7ad3a3fb4d31bce98c718ce856fd6e04,8dd396a47efee8e64259b16b9b4c788b42ad44db0788dd9e22101cf4ccfb1dbb,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGoldSkirt.png,items,png,yes,yes,no,fa80be6716975f1239b8aa86d4035f334a0f0d14876f3782a78035b78c996a31,fa80be6716975f1239b8aa86d4035f334a0f0d14876f3782a78035b78c996a31,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcGoldTrident.png,items,png,yes,yes,no,ab4f0554ff269c4e9b0be2e508070997e4c89d5eb5cec6cbdd5432b1e1c88087,9d080044e58ef280b67fd55ff965d389f6ce042b71f170e8b9f6302e5f029b23,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGolfClub.png,items,png,yes,yes,no,b7bca7fcaaf330ca2d56feefe5b89c4dc77c3126af6a44dc2f98f5c3bc1209fa,add093d959e413bf31d367b75c89e451634772feaddf8ac9fe28b58e2143d2b2,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGuitar.png,items,png,yes,yes,no,f35effb19ca30a972b7cd6433e9a4902e0f59392c2d690618a64b1eb39f24da6,cd5a8440ac368e5a561acdbb6cb8179da8564a3aa0ac0d9c42685a1beb80468b,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcGunChainsaw.png,items,png,yes,yes,no,4ab62e12be73ca79aa99db944406c3f58256a708f229b9902ec2622199caaffe,6645d15ab9a401f63635d4bca1a4c86407773fd47a8f9edf4c34a8cbe55b5f6c,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcHammer.png,items,png,yes,yes,no,ef702a1b65f156a54dae9263a22fbbb322e26eb2be6dde53e3c7e611d91fd79e,2a2faa1f00d58022df417112cbd9c2791dc3a768a9d0de2d8640e332d6eef01d,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcHandCuffs.png,items,png,yes,yes,no,94b813a5f5efb6aec631c963151899524d9622967ff78338674f4929fa6ad56c,56a1963a0ce508fa1bccf6bdcc6a715cdac4d31cd4b0fcfa8fd0a90fb2dd944a,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcHarp.png,items,png,yes,yes,no,845a1df81ad0ecd71e715f4c85bbb4d7432fa515390e71e042dd7b003a6325ba,d0227562299ae324b949056e5c338decdba9f0f2615f2ca18a3191d775b6ea66,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcHeart.png,items,png,yes,yes,no,3fa77215eb9d15c5093d19284b33abdad56a2af862cebbf2227137babd1334d7,37d6f54177fc2f3dbbba6482779ca3ff7ff81cfc3ac5ea6459362c37886d4c9a,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcHeaterShield.png,items,png,yes,yes,no,ae65c7a6389b649a6b90f7e0318902a1bf835d6d26e4f3c80045e2cedbce1a1a,6d6dc0b6a0d234f3f62e13e48465a91010f24c6b3b58c260761d98700ced914b,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcHockeyStick.png,items,png,yes,yes,no,b6c7c020c921a30f533ed9c2e5926f2cd22c0717469adbf3d22f8e5291fa8e6b,bc7b8ac62ba39f7a0431554724a6bf89affa3596e39731c4c0cb5f306624986a,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcHolySpell.png,items,png,yes,yes,no,85aed5d4f8e832a050204ea82b64594bd4d26180fc31c880a3a129689bbaf5e6,5d86ecb7a926cc0dcf7d7f773cc6adc84783f72254a687a6d4c5cc90390df913,16,16,6 (truecolor-alpha),16,128,6 (truecolor-alpha),different
items/npcHolySpell.png.mcmeta,items,png-mcmeta,no,yes,no,,df19926628c5fb4c284bfc2f1083b0e78e3fde95c0336d9ba4cf4ebaceec904d,,,,,,,upstream-only
items/npcIceSpell.png,items,png,yes,yes,no,23382a049335f508555f1bc4e0d45647a580eadc50a63f1ae46d8aef7d5a28c7,9e2c4cfc4ced9f64e37a7a2f3913b7241d596b5647cd9b0396b1f6806d41803f,16,16,6 (truecolor-alpha),16,208,6 (truecolor-alpha),different
items/npcIceSpell.png.mcmeta,items,png-mcmeta,no,yes,no,,2a851d3399a469c9cf1147001ef6d8b913e3976b5cfa036d29c3194544ba6c07,,,,,,,upstream-only
items/npcInfantryHelmet.png,items,png,yes,yes,no,711ebb3895996e68c798589ac64adbb5dda2f1129ee2ddb45ffd52a9ae78c0a1,711ebb3895996e68c798589ac64adbb5dda2f1129ee2ddb45ffd52a9ae78c0a1,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcIronBattleAxe.png,items,png,yes,yes,no,2a14c2f29f43a3fe291a60d5595b9dabd3c169dabc0950c659a22001af632dba,3931359911a8d1e335b676c6aba8c9d3295854789e806c56d13649a88b258c75,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronBroadsword.png,items,png,yes,yes,no,ab5a5ad12e48627294029bae5069e4b8dc8debe0b63f7139b2d38d5eabe59b7f,cadda0d7b0fd155aea1b095bccf1d1db33e920351578d4d42d05f0809a22b991,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronBullet.png,items,png,yes,yes,no,47810f4075af9c11e36b29193891f96515b82f36fd97cffd4d9fc825e257a76e,472c4d13a75bf4e78a8367c0dc9042566849d8ed550882904531a468d11f33e2,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronDagger.png,items,png,yes,yes,no,eb2e36d0ccf9933384991d9372aa8b86e1309696bcd7de356dc115fd7a3e8d3d,ac977cf1f5446d382367632640f56acd3e2bbb2976a67385cd22fe900fdb90fb,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronGlaive.png,items,png,yes,yes,no,025211006cd996066131ef6d802eba339fc8a090c0627c0b435f4e8b490a8d2f,e6e226249daff85215d3cea44c104354f7d3d1f9faf7d5f3c9e5d83b432ecfd7,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronGun.png,items,png,yes,yes,no,951e6d10b1b9b3d18f5f0ae1d31e7a47f4cd81412e9a01b505a21cb83df09d7b,5d919ba18734eeb839aeb403bc5c4130ec1bad70bea4864864cb958dbc0297c5,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronHalberd.png,items,png,yes,yes,no,7eba99e2189ddb7d2454a3f04abe8064461bab5a23367bd9b4581b7f5a9879a7,20875fa04673b8fafc3464aefcfe16d120ea28c28a47e7c0a241ffbbfb119a31,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronMace.png,items,png,yes,yes,no,f0c97e9db6c93d4ae9787818317844bec2e440bbed54efe4e9563db6dea95ab8,3239eb7df1107d7847f34508b322250b44bf54950686f71387ed9786e86a4bcc,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronScythe.png,items,png,yes,yes,no,57dfb50de69adf5e8c3f7b8a97ac9bc55ed4aae1953b0708fa1cef5e78bc58b9,4c138c7ab130017b0c28f714b386f5993bfc1dc476f072cde9fcd70296873b32,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronShield.png,items,png,yes,yes,no,960db6235587e8f08b4e1326f6075d21505a1c420fe419cb206d6d117a9801f4,c8363e2a15b3b97916c0e948154a9bc480c5c858a4355479c4ee3e059d45ddda,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronSkirt.png,items,png,yes,yes,no,63f625fa986be2adc0c9a3d218d7c943e6bb9c6df8f42e940f15296795cc93c2,63f625fa986be2adc0c9a3d218d7c943e6bb9c6df8f42e940f15296795cc93c2,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcIronSpear.png,items,png,yes,yes,no,859560acdb3470a69af721c6e00ccbd65d385e52c6ba21c6f0b6703ecf26faea,ca77fab59240e5bcad6a5bcd51b1fac3d8fc691b84073725ef7bbeeb2f9a6acb,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronStaff.png,items,png,yes,yes,no,e57a88bd9e3b1c4d021afda29c86add5d5b747fbcab6259a4989d4a17955523b,94d6d6b8b2a46472f4e63a4ac03d6a10f4c3396a63f714b84d16da2eb1c2416f,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronTrident.png,items,png,yes,yes,no,7354e0ac3fa65c0573192da0566c7c8b61542b76739023d03b690f61bcfdb6be,d1313f43fbdf9a906fa6992bf3e84c7737dd734282879cf28326ad201078ad11,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcIronWarhammer.png,items,png,yes,yes,no,2b9dffbf2020705ea38d873a6d0040b7928f58f6fceed4ce268013aa1647a9b2,0753c0958ed067b0ab5082d73e7f498854b9b87eaee5b43732d33305b68ec985,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcKatana.png,items,png,yes,yes,no,89e59f893982dffe59d09c203b97f23a7cc2e024c50c9134828346d72e8bdc90,0d223e0f2afc919a81c726690f2caf4ce63ece6b9d31e49e55dc7c8a207c561a,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcKatar.png,items,png,yes,yes,no,2188819b32deb90de1eb70b4a6798ab90573e870770642d0f483e5b0aff30c47,0b229b3f80f04d70d77e8d306dab832a4be0bfac2a936b59e608dda6f36f7daa,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcKey.png,items,png,yes,yes,no,45eb70310e34a212b871e6a60ff534de6da23784e17d2694ad488d0386b8d1b4,0a6d292ce5059cf19403104b223342e38366583fadfb66486b6d37f90d4a61f5,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcKey2.png,items,png,yes,yes,no,c279f2ddca29c3f4691b9f958d56436b2f0d25acc2b16ea2ca75aba36506bdf3,d8e93d581653cb31dfc6ebd66dc89815365f55ea1dfd84824c3e8a26b9e87a64,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcKukri.png,items,png,yes,yes,no,c3d141c2ab9f5ae155a255a9c406ce52edf52c1f93b0d7c759a907bab2ffcdd5,b7fba94d12d0a17d39b44d4ed2123e89d28e2bccef03358787511c6fc8898b36,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcKunai.png,items,png,yes,yes,no,524f749563992b7323830e54f7f61eb2ef31e5115380df80122be861a966ac13,7b9c11fcd5ba78dac3fc5b27255e9d9ea328b3d29689547533ceefe7fb08fcbf,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcLeadPipe.png,items,png,yes,yes,no,37a0ef279a68f06f7c9df755126e6439e9bcbad0afa057a5fbe389d8ab55878e,972a31bb8c32e3e257b8738cc9b716ac1f9ab21c4c2058010a6927e33c5d35a8,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcLeafBlade.png,items,png,yes,yes,no,6096742335b76a928c92415e85cc02f240c34f3e7dafee05f91a59f858b73766,57b607ee72c8802519c6ffcce0ccd30f2a9c1f75fefc8d52378688f0e864d08d,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcLeatherSkirt.png,items,png,yes,yes,no,2adadc06851a3b5bce714da3648b1391c8ca6a98a31f97f9f148cc6079cf574d,2adadc06851a3b5bce714da3648b1391c8ca6a98a31f97f9f148cc6079cf574d,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcLetter.png,items,png,yes,yes,no,4cd4eeb4bf9ca41706d638c5b60b89df84185c78e8ec83a1f1c3962e6492893a,4cd4eeb4bf9ca41706d638c5b60b89df84185c78e8ec83a1f1c3962e6492893a,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcLighter.png,items,png,yes,yes,no,64e5f5183012be85ad2c62cd6592c00dd4f94ab466b740d43ec25fec9ce17797,64e5f5183012be85ad2c62cd6592c00dd4f94ab466b740d43ec25fec9ce17797,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcLightningSpell.png,items,png,yes,yes,no,298756bee8f1e5ff872854e6e069abd421fff66f7f6ab2cb3e5cd16990f6f105,1fbc8300a329348a25ff2f05d78fa0e91bb750cc8c5ce47507e94978199d2441,16,16,6 (truecolor-alpha),16,160,6 (truecolor-alpha),different
items/npcLightningSpell.png.mcmeta,items,png-mcmeta,no,yes,no,,f1ca31b675ac2affa683ecad30051800a87a78fbe45d7307daa36c2e58234016,,,,,,,upstream-only
items/npcLocket.png,items,png,yes,yes,no,a3ad7323fed73505ffeeb337da9bd34b87c75527ab5ec07eedd0b03272349408,5babbb6dab26fcf2ff529439baf9b4c8d26dd5fd61e61552e1ed434fb79033aa,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMachineGun.png,items,png,yes,yes,no,b3569cc714043f68fe825ee56fb4a02333f4cb3d4862464bbd4c4c80ace04ca1,650037c2cc116c65d1b837fb0aebc9992178c1960f28f041d8f5ffedd2aead75,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMacuahuitl.png,items,png,yes,yes,no,479d96e800fb882f0910fe65bf2e14504983575d98c135dc5c874a870639c357,51b0b0bc88c86a0b85081ce2c7a348201a6bd4ce089a6a6b55e1168644b03ad4,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMagicWand.png,items,png,yes,yes,no,8086a0915450fde5c86c568d9fb00c6865571d2c65fa19f60520862536474b32,55441825c96b5e6144d74023e5fa98fff8e1e7684014b16450660dc91306a358,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMana.png,items,png,yes,yes,no,21622e557ea9e4fef2cc8ebb142384de844a52f50a851703dcc47182349162c5,066e7b22b5857d53c73d5585b9da7b136acada8a200d864c0b5f6d9bfeec2bd3,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilBattleAxe.png,items,png,yes,yes,no,8333dca82e0f36e3fe45977acbb14d4d463dd2da21fd3170a0841f0fde93d967,a13ee781a517a939e70166ef9032bb7bfcec519a53194a24a1aec54e2fc61bf8,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilBoots.png,items,png,yes,yes,no,62fc9d7a2e84cb22aff184d757b0d57f43a0fa35c54465f71f02e44712c3432b,62fc9d7a2e84cb22aff184d757b0d57f43a0fa35c54465f71f02e44712c3432b,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcMithrilBroadsword.png,items,png,yes,yes,no,eac8b9bb25c372c8083dda107066ce5e76ebb8c911eaed1941379be3ef37ebd5,3d5d100c7426fad1e28df9a0846d84a6b6536419c8ab14a4a45c0d132f32fec9,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilChest.png,items,png,yes,yes,no,fea96c41144843195e945e9deb13b6d1b4fbb0beefe038f1e5a02d54055a7870,fea96c41144843195e945e9deb13b6d1b4fbb0beefe038f1e5a02d54055a7870,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcMithrilDagger.png,items,png,yes,yes,no,26c118c3a3cc02e814d6ac732e102da6cdb4c9e712d95e22ff109e7196a8a3f0,2287078ba0e61b17a61291ae3969a10d8d3199eeac88227c48dd62a07e9519b4,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilGlaive.png,items,png,yes,yes,no,bbbafb290905255b7722db46adced00c8a02a7707f7e6a5bf7b6309ac2164502,24f68212799f6312156c22176434d3edf88357280f49498255a6ce5216912969,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilHalberd.png,items,png,yes,yes,no,da96a547ef08e74096ad01349a046a5cb9ca1de7ef990552acf484f6b74b0b98,a9858e4062c0a66f71d5192e59c97ef11d890f755369cd1867427efff2b0aeaf,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilHead.png,items,png,yes,yes,no,ee8acb91ae4cb47a561ea73a7f9b3a6edcec96595dd2a2b251228a287d87c3cf,ee8acb91ae4cb47a561ea73a7f9b3a6edcec96595dd2a2b251228a287d87c3cf,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcMithrilIngot.png,items,png,yes,yes,no,cf5f6f55fbb2673afd496e93f8173daf148a9692ebd6184b5fb808fb7779b61f,274bb07adea196a7f91c7d41d6ab2e77c8c0d6d048f1e1a64db7c2736f73849b,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilLegs.png,items,png,yes,yes,no,f25eecea236bfbe1d9fdb1ec86e859a6f5c10ffdbc75c3fb130526f209b19340,f25eecea236bfbe1d9fdb1ec86e859a6f5c10ffdbc75c3fb130526f209b19340,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcMithrilMace.png,items,png,yes,yes,no,3494d4398c1b276b20382506d448475ad3b7148015b8186d651d81bab17aa459,a741b04f6c47acb35966c6253887e1357452fde6aeb39b5eccb054215c317071,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilScythe.png,items,png,yes,yes,no,b6079afd7412137fb9eb7699edcacbb25a5ed2e52b325f7201c38f843c9cd8ca,d697d53dc3cc6b5f0b6846d6b7ecf7c0135b0ce6e1829f4f49ed0f00a629c4f3,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilShield.png,items,png,yes,yes,no,10d363397b866d07640db11b8b9e3e127c5c4869ef7637697c21c86adf6ec3b1,f4b10228423e276b187131856030a761b32b387b6b08e7ae347beca632f94a76,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilSkirt.png,items,png,yes,yes,no,06447cf900880552d92659a44239198c534288d21152fa4aa929bdd5a6e131c8,06447cf900880552d92659a44239198c534288d21152fa4aa929bdd5a6e131c8,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcMithrilSpear.png,items,png,yes,yes,no,fb8a0d5cfccf66ce2ed3eee95461401d32f3c2d4ff85723b4e0d1b336bb3489e,252d72116ece81ffd05d3e2890208f9bab4b2791a25d1f17372889aa31bbd807,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilStaff.png,items,png,yes,yes,no,aab3d27f007d45c32f8161d4e0c62329e1329334a2e1a26785946bbe4d14eaaf,296ead534a3337f864379fd8e5a1af6c46577a66f3b58896758df96ba7b0c8d9,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilSword.png,items,png,yes,yes,no,71c3bf61cee6eeee731f22349b01c1c75331e842bf2423468a119f84d44a9e25,e385f51ec8d10e35dad956d3dafed4b0e7608f49bea0cc993c189ef7feda958c,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilTrident.png,items,png,yes,yes,no,d40df495ea14f97fb0b60679ce5d02788ee30856191c54cfa8e914acb5da3826,85b8ea6c91b45609ce638c02f266ba2e51a3631f5d357d310734be2ce2302469,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMithrilWarhammer.png,items,png,yes,yes,no,6677f8cd8823a281e8f826f680385001154fa1061c3517e230e3f0cef6774f54,2f7e75c23c6efe2a83b71fc124beebeacac5722ba4b0ff0da2d546351f8586bc,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMoney.png,items,png,yes,yes,no,8b7669d400c9f46c4bb70e87a3b4c0de6c633a78482fee51fb6db965952e20fd,561febdf5e7d2e138315f67dc5cc14af147a31223e88f841429c9f486562d699,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcMusket.png,items,png,yes,yes,no,fa17400d388793ababa0f44854a6c0e90061d75eb37efe56a056a2df32bb3140,2ea9cd96c81fe330ef278eec815c4a74aa4062f2acc89c04f5bcaee68f83db2e,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcNanorumBoots.png,items,png,yes,yes,no,14d933609d7db6b154f626072572faa3f6f632f129e3b974393910198298d8af,14d933609d7db6b154f626072572faa3f6f632f129e3b974393910198298d8af,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcNanorumChest.png,items,png,yes,yes,no,ab5efb3dfca7cdce92e5f90a523c21321802ed90f4579e096045ad0dee8792e6,ab5efb3dfca7cdce92e5f90a523c21321802ed90f4579e096045ad0dee8792e6,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcNanorumHead.png,items,png,yes,yes,no,b0acb3152699c60307dca723456dec3d437ea35407d2e26503d7745c8b7a32bb,b0acb3152699c60307dca723456dec3d437ea35407d2e26503d7745c8b7a32bb,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcNanorumLegs.png,items,png,yes,yes,no,8375d08c65ef817f9d2766f61f1ee4613854cc04df635561a50a42928f1e626c,8375d08c65ef817f9d2766f61f1ee4613854cc04df635561a50a42928f1e626c,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcNatureSpell.png,items,png,yes,yes,no,dd4e0ff28efddd7e5d4c124fc0b3d28cc242883c397a6d7caba3ca4222b9a9ae,09aaaba08b8cb85948dd73d36b6deaa40629d726abd6494f6b9385c56d4c018d,16,16,6 (truecolor-alpha),16,80,6 (truecolor-alpha),different
items/npcNatureSpell.png.mcmeta,items,png-mcmeta,no,yes,no,,f57c9534539511aa7a9598fcf0408c6c9ae212eb8dfe703382f8164954e411c5,,,,,,,upstream-only
items/npcNecklace.png,items,png,yes,yes,no,e8cd5375bc283cb62e75ea6c0d62b6aac1ded17d6e7ff6837f989bccbdb88126,4fdedbcae1947f92d8320c001804f2be50b905e06d0730b0ef06a2f3823812a2,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcNinjaChest.png,items,png,yes,yes,no,f137653b18b5d16abe6bd7c7bb6ca1b912b2462693cafa1418c02b668f8b3d97,f137653b18b5d16abe6bd7c7bb6ca1b912b2462693cafa1418c02b668f8b3d97,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcNinjaClaw.png,items,png,yes,yes,no,6858cf6559b334172aa1243756c303e66631ffe1d994abc5dfccba2e89537ae6,3af0195f77746ebe6e4a8e5487ef7c4aa5f9d9977b6ec40854dd44abee521812,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcNinjaHead.png,items,png,yes,yes,no,cdc49614ab2f36419a2e297292ef092d9a6d2bba9b194db2e51ec32ed7e7093c,cdc49614ab2f36419a2e297292ef092d9a6d2bba9b194db2e51ec32ed7e7093c,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcNinjaPants.png,items,png,yes,yes,no,3df7a558d8bb182c20145af66090ecd8afa78ad0ff1018a37d8d84cfb746b2ff,3df7a558d8bb182c20145af66090ecd8afa78ad0ff1018a37d8d84cfb746b2ff,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcOcarina.png,items,png,yes,yes,no,121a50353fc7cc7f808b4a053c7301383fc4057d11cef4261c1894045329748f,42b7a7ada39c65f5bd00838f087bb1b00544ff98afc427c2576d181250f8fbae,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcOfficerChest.png,items,png,yes,yes,no,2bf1106d47b762c69813c92ea11d2cb88672b7e46f55e964c6288022e681b5b9,2bf1106d47b762c69813c92ea11d2cb88672b7e46f55e964c6288022e681b5b9,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcOrb.png,items,png,yes,yes,no,2aa0dc6b29889110fd50ca2bb90da605231c2f990d55e829ea9f3c61f5e414e3,a3f2706533519df146466a922ddfd753e8f209333f5a1507d534e5009d3393cf,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcPaperCrown.png,items,png,yes,yes,no,39f39a126696d2b9660bc21f438db9f123c7a7563f65e23978008ab266a855a3,39f39a126696d2b9660bc21f438db9f123c7a7563f65e23978008ab266a855a3,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcPendant.png,items,png,yes,yes,no,9b7217588a144d722e7046dfc97dea118cf78da81cf4850344bae11065c0071b,4fe7fce80612f356823fe79cd0c643db4d1d82264f9c9e87ba70a4a68264bb8f,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcPhone.png,items,png,yes,yes,no,ff6e57f2744e18304b64387e0aafadf8a0bbf7870d4ec09fa7d4797073018620,a8d6eef733cbada9d709306eb7aec8b25fc9741d75c087c5b79dbbc73f0176bc,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcPipeWrench.png,items,png,yes,yes,no,82d119e0f0cf1b3afbe283334099d94cbe181a9c124ea70925c4f0a7b2f0a7b9,8697f16f09b1dbdfcb3aecec56522c0798403a4e57d5aa513fc4ba3d52f16adc,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcPlans.png,items,png,yes,yes,no,a0caf434f559b7271089ff8dfccb62edf184c0fafb8528a5eec364eca99b3f9c,df07682a040503f6053c5bea3327801ab6d371d76ca8f7c8d57f1969e6eb40f0,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
